artist,hottness
James Brown,0.689863
Grace Jones,0.658675
phobia punk rockers,0.341395
Francesca Michielin,0.793794
P. Diddy Featuring Notorious B.I.G.  Busta Rhymes  50 Cent  Lloyd Banks,0.719038
Me First and the Gimme Gimmes,0.592535
Kafabindünya,0.478462
reAdjust,0.43027
August Burns Red,0.638723
Public Enemy,0.646995
Blood Red Shoes,0.59383
Blood Red Throne,0.508817
Irene Cara,0.616611
Nocturnal,0.515013
Eki Jantunen & Mutkattomat,0.106899
Sarah McLachlan,0.753379
Milosh,0.569302
Mike Patton,0.581756
LMFAO,0.799821
СерьГа,0.506239
Inferius Torment,0.385146
Sonny Boy Williamson,0.554151
MF DOOM,0.637776
Inch-time,0.451074
Tihuana,0.505242
Adrenaline Mob,0.599003
The Dubliners,0.646282
Sofia Talvik,0.494866
Selena Gomez & the Scene,0.77566
Pyotr Ilyich Tchaikovsky,0.640039
Pata de Elefante,0.471624
509-E,0.492396
Samson,0.510633
Kimmo Korpela,0.358033
Dispatch,0.610728
El Canto del Loco,0.587899
П.т.в.п.,0.451548
Alejandra Guzmán,0.646851
Quinto Andar,0.509368
B.E.T.H,0.421512
Weekend Nachos,0.570456
É O Tchan,0.515352
Chelsea Grin,0.627614
Irish Stew of Sindidun,0.413204
Badly Drawn Boy,0.586463
Fairyland,0.515247
Freddie Jackson,0.56193
The The,0.579069
John Scofield,0.604588
Coez,0.578138
Judas Priest,0.666029
Gloryful,0.449114
The Manhattan Transfer,0.57906
Antiseen,0.514713
The Devil Wears Prada,0.636166
Brothertiger,0.580509
Faust,0.519729
Leftfield,0.675659
Pelican,0.598239
Celso Blues Boy,0.477053
Stealers Wheel,0.596819
Minus the Bear,0.602337
Mindless Self Indulgence,0.615642
Bacilos,0.604428
Martha Reeves & The Vandellas,0.598109
Miguel Bosé,0.767954
Seapony,0.584919
Katra,0.506831
Amulet,0.482454
Pacific Air,0.596705
Menhir,0.49625
Cérebro Eletrônico,0.501285
Call of the Void,0.474827
Rodrigo y Gabriela,0.631643
Alessandro Romeo,0.271167
Sacred Reich,0.512494
Evidence,0.367459
Trêsporcento,0.505619
Jurassic 5,0.630006
The Flashbulb,0.612681
Dieudonné,0.52932
Yasmin Levy,0.577619
Heavenly Beat,0.5652
Siavash Ghomayshi,0.609119
Bauer,0.427462
CTA (California Transit Authority),0.389192
Augury,0.505608
Amos Lee,0.632631
Burt Bacharach,0.565599
Missy Higgins,0.606699
Execration,0.485861
Systema Solar,0.580093
Herman's Hermits,0.655719
Calvin Harris,0.991842
The Gun Club,0.567575
Saint Max and the Fanatics,0.308642
Roxx,0.4781
Dragon Guardian,0.474229
Second,0.594
Suicide Commando,0.591736
Johnny Clarke,0.539946
Masta Ace,0.589857
Motion City Soundtrack,0.612841
DJ Kentaro,0.501606
Broadcast,0.60431
Sammy Davis  Jr.,0.591246
Fueled by Fire,0.486564
Carly Rae Jepsen,0.937838
happysad,0.715042
Imelda May,0.609972
TRUSTcompany,0.571798
Jussi Björling,0.51422
Menschliche Energie,0.372098
Panam Panic,0.342718
Darwin Deez,0.605837
Peter Green,0.574675
Morgen,0.493356
Violent Femmes,0.611906
Morta Skuld,0.482837
Raekwon,0.696669
Alina Baraz & Galimatias,0.56451
The Church,0.608628
Mahalia Jackson,0.585782
Benny Benassi Presents The Biz,0.498738
Pää Kii,0.551054
Whitetree,0.510299
The Future Sound of London,0.590984
Randy Crawford,0.588839
A Toys Orchestra,0.495884
Carousel,0.567981
Dutch,0.48969
Biffy Clyro,0.712507
Autumnblaze,0.450778
Sagopa Kajmer,0.600044
Cassandra Wilson,0.700802
Monstrosity,0.513183
Phillip Phillips,0.644097
Furor Gallico,0.53728
Marlene Kuntz,0.568083
Talisman,0.510381
Steak Number Eight,0.561621
The Offspring,0.811806
Eazy-E,0.648659
Holy Sons,0.522197
Jorn,0.585909
Solitude Aeturnus,0.492367
Jennifer Lo-Fi,0.484617
At the Gates,0.622631
Paper Aeroplanes,0.647882
Etherea,0.404649
Эпидемия,0.497702
Your Demise,0.59135
Sir Mix-A-Lot,0.58615
Godspeed You! Black Emperor,0.761567
Magnus Karlsson,0.384651
A.D.,0.366084
Scouting for Girls,0.630081
Steve Vai,0.623398
Pete Shelley,0.518252
The Ghost Inside,0.63664
Fever Ray,0.678596
Com Truise,0.626284
Akira Yamaoka,0.007182
Víctor Jara,0.520602
Bark Psychosis,0.513895
The Naked Sweat Drips,0.384401
Desireless,0.560419
12 Stones,0.615479
Chris Robinson,0.515842
Ufomammut,0.57998
Sal y mileto,0.404932
Lillian Axe,0.490355
Ashtar Command,0.542881
Kelly Clarkson,0.941505
Cayucas,0.598352
Kreayshawn,0.586984
Nick Drake,0.650613
Alton Ellis,0.572596
Powerman 5000,0.5802
Last Dinosaurs,0.589582
Intestine Baalism,0.436593
Violator,0.589188
Bourbon Crow,0.485745
Julieta Venegas,0.640345
Miss A,0.861448
B.o.B,0.822718
Syd Barrett,0.606566
Metalucifer,0.445411
Linkin Park x Steve Aoki,0.576205
Patti LaBelle,0.62423
jj,0.582664
Beach Fossils,0.624391
Pedro the Lion,0.564673
Cloakroom,0.518694
Los Punsetes,0.560586
Biquini Cavadão,0.515245
Gorgoroth,0.586602
Pierce the Veil,0.699552
葉加瀬太郎,0.40843
Los Lobos,0.607098
Gallows,0.664069
Citizen Cope,0.621251
Olavi Virta,0.537529
Savage Steel,0.333157
Gojira,0.623057
Tomáš Dvořák,0.5631
Silverchair,0.753918
Mad Professor,0.583868
Dopolavoro Ferroviario,0.0
Tiësto,0.898118
Extreme,0.619716
Lacrimas Profundere,0.577928
Richard Marx,0.625708
Reset!,0.56278
Rhapsody,0.611321
Rachael Yamagata,0.600136
Pathology,0.514292
Frontier Ruckus,0.58621
Kotebel,0.410216
Nek,0.829422
Hercules and Love Affair,0.587976
Slagsmålsklubben,0.571005
Metro,0.497817
Andy Stott,0.550831
Mosquitos,0.436521
Eiffel 65,0.694697
Washed Out,0.779196
Rickie Lee Jones,0.568888
Dionysus,0.519671
Griefjoy,0.553398
Orange Juice,0.568996
Elvis Costello,0.742663
King Charles,0.595692
Fear Factory,0.632754
Unheilig,0.762104
Pero Defformero,0.425989
Downstairs Left,0.375253
Negativland,0.493216
Paolo Nutini,0.791738
The Black Soft,0.505813
Milton Nascimento,0.564711
Dave Gahan,0.568016
Neon Jungle,0.65006
Black Swan Lane,0.475696
Cemetery Rapist,0.408387
Katatonia,0.630304
Mariana Aydar,0.581537
Red Sparowes,0.57673
My Brightest Diamond,0.586278
Alkaline Trio,0.637343
McAuley Schenker Group,0.507843
Blaudzun,0.639969
The Pineapple Thief,0.583718
Smoke City,0.568891
K,0.542122
Tytan,0.434939
Róisín Murphy,0.653993
Gargoyle,0.443775
Colleen,0.575423
Lee Ritenour,0.596389
Twenty One Pilots,0.79064
Alma Rasta,0.357029
The Foreshadowing,0.510589
León Larregui,0.584344
abingdon boys school,0.555933
Daemonia Nymphe,0.551893
Black Eyed Peas,0.824334
Madcon,0.820809
Lauryn Hill,0.645609
Mötley Crüe,0.660199
Sophie,0.568892
Dillon,0.615694
PJ Harvey,0.642838
The Monolith Deathcult,0.513819
Darren Hayes,0.589131
Nena,0.725825
Christophe Beck,0.6629
Wilco,0.651198
Knapsack,0.519081
DJ Boy Wunder,0.364827
Grateful Dead,0.765101
Craig Armstrong,0.597369
Mighty Mouse,0.516205
Anberlin,0.615395
Rudimental,0.804244
Anita Baker,0.627197
Jessica Pratt,0.585402
Warren Zevon,0.606735
Gecko Sector,0.426914
Inna,0.840992
David Gray,0.666914
Jordan Rudess,0.577417
Peep Show,0.372874
Calimeros,0.511386
La Sorciere Noire,0.323981
The Outfield,0.613958
Onsind,0.501195
Stafrænn Hákon,0.514597
Parov Stelar,0.82893
Chicane,0.612662
Michael Sembello,0.596448
Pink Martini,0.658193
Dread Mar I,0.618539
Alex Gaudino,0.611356
Alexandre Desplat,0.623979
Marty Friedman,0.586525
Uchpa,0.510468
Adam Hurst,0.551969
Brocas Helm,0.490717
Planxty,0.537937
Mama Cass,0.560534
Building 429,0.61974
C2C,0.636496
Fall Out Boy,0.904807
Strachy Na Lachy,0.547306
Tamar Braxton,0.745592
Said the Whale,0.582189
The Jesus Lizard,0.558323
Fats Waller,0.575075
Radogost,0.492397
ReinXeed,0.501006
Theatre of Tragedy,0.602771
Crippled Black Phoenix,0.579051
R.I.O.,0.729695
Ladytron,0.59707
Lulu Santos,0.626815
Mother Mother,0.732287
Ленинград,0.491474
Heavy Load,0.459103
Wo Fat,0.566938
alos,0.315769
At The Skylines,0.548213
Kraftwerk,0.646345
Atli Örvarsson,0.501331
Paolo Conte,0.571529
René Clemencic,0.375713
Disney,0.644809
Erasure,0.662916
The Pretenders,0.626014
Ricardo Arjona,0.704638
Marnie,0.515717
Tomaso Giovanni Albinoni,0.563142
Jonas Brothers,0.629181
The Wallflowers,0.620966
Nomadi,0.626554
4 Strings,0.597666
Sum 41,0.643469
Birdy Nam Nam,0.601922
Figure,0.589701
Harry Chapin,0.586831
Payload,0.325983
Lena Horne,0.57622
Rubén Blades,0.576653
Handsome Boy Modeling School,0.601284
Alva Noto + Ryuichi Sakamoto,0.457209
Jónsi & Alex,0.605164
Akua Naru,0.592347
Giuda,0.515075
Jumbo,0.606186
araabMUZIK,0.57787
Lescop,0.571464
Matias Aguayo,0.598278
Cobblestone Jazz,0.483587
Apparat,0.595386
Forbidden,0.55272
Pink Floyd,0.841832
GD&TOP,0.595775
Ram Jam,0.616872
LSCS,0.343175
Dissection,0.576746
Roger Cicero,0.575003
The Bryan Ferry Orchestra,0.516863
Chad VanGaalen,0.558021
Joan Manuel Serrat,0.710105
LUNA SEA,0.735814
Spin Doctors,0.615523
Chumbawamba,0.591571
Closterkeller,0.50996
This Romantic Tragedy,0.552543
Seventh Wonder,0.573681
Jonathan Davis,0.536188
Farin Urlaub,0.607121
Ray LaMontagne,0.652244
The Appleseed Cast,0.566334
The Sonics,0.620411
Paris Combo,0.560192
Roy Harper,0.511203
Charles Aznavour,0.679423
The C90s,0.572429
The Ink Spots,0.592659
Ultravox,0.612112
Carla Bruni,0.627606
Absurd Minds,0.547452
Pitbull,0.958339
Unida,0.557845
Eric Johnson,0.62011
Sacrilege,0.491668
Taj Mahal,0.722289
Boom Boom Kid,0.579333
Thin Lizzy,0.642845
Eisblume,0.517296
Shadow Gallery,0.495202
White Town,0.578162
Тінь Сонця,0.431794
The 69 Eyes,0.608188
Hatchback,0.468205
Karol Conka,0.662538
His Statue Falls,0.553271
The Police,0.689669
Miguel Mateos,0.628932
The Chameleons,0.583701
The Vines,0.613678
Voxhaul Broadcast,0.547301
Sithonia,0.2986
Danza Invisible,0.562033
Blue Foundation,0.618201
青山陽一,0.383115
Pentatonix,0.781134
Sabaton,0.656522
Mr Cooper,0.5096
Drudkh,0.586148
Kawasaki 3p,0.440656
Younger Brother,0.576655
Casting Crowns,0.665387
Johnny Cash,0.820712
Empyr,0.556932
Low Roar,0.581816
Stephanie McKay,0.515181
The Smashing Pumpkins,0.818173
Buffalo,0.489958
Frank Klepacki,0.57557
Fantômas,0.566606
Bednarek,0.741241
Jimmy Hunt,0.490431
Thomas Newman,0.742633
Donavon Frankenreiter,0.620031
Jagged Edge,0.677195
A Skylit Drive,0.611258
Bowling for Soup,0.629687
Luxtorpeda,0.567061
Delerium,0.606579
Everything But the Girl,0.599709
The Adicts,0.605299
Taake,0.557809
The Paper Kites,0.631933
Yüzyüzeyken Konuşuruz,0.558724
Lyriel,0.556053
Fuzz,0.539541
Mamonas Assassinas,0.576364
Alüzinati,0.302045
The Strumbellas,0.553972
Guillotine,0.443118
The Young Dubliners,0.600758
The Perishers,0.589668
De La Soul,0.6804
VNM,0.598396
Divna Ljubojević,0.463784
Sutcliffe Jügend,0.45677
The Hives,0.634814
吉田潔,0.385209
Angels & Airwaves,0.614671
Chief Keef,0.65581
Minor Empire,0.504475
Youth Lagoon,0.628414
Joan Sebastian,0.634878
Massemord,0.470029
喜納昌吉&チャンプルーズ,0.295783
Juli,0.673873
Glen Hansard,0.63065
Pajujo,0.497361
Rogue Wave,0.602991
Sampha,0.614619
The Black Mages,0.454972
Escape the Fate,0.631888
Brett Manning,0.40642
Fabrizio Paterlini,0.606513
Loreena McKennitt,0.638731
The Stills-Young Band,0.40105
Of Machines,0.50897
Ohio Players,0.57963
Lords of the Underground,0.561608
Coroner,0.566644
Hunter,0.572205
Born of Osiris,0.614099
Saviour Machine,0.513651
Dawid Podsiadło,0.594808
Dënver,0.57079
City and Colour,0.656615
Faun,0.638727
Can,0.615953
Inquisition,0.561291
Gotthard,0.635268
Kacezet & Fundamenty,0.498639
Sir Simon Rattle,0.580501
Gossip,0.666038
Modà,0.781393
The Youngbloods,0.565508
Taio Cruz,0.664161
Mika,0.857273
Roadrunner United,0.569966
Ekkaia,0.424107
Paco de Lucía,0.73429
Xandria,0.615407
Agorà,0.489295
The Blues Magoos,0.511678
João Gilberto,0.60332
Peter Doherty,0.585169
Valentín y los Volcanes,0.440176
Adema,0.60476
Crystallion,0.469357
Dev,0.631329
The O'Jays,0.62729
Alliance Ethnik,0.514009
Flemt,0.276002
Lääz Rockit,0.507382
Evanescence,0.763177
Viper,0.569586
End of Green,0.488187
Darkane,0.482348
Insane Clown Posse,0.615291
Scandal,0.777662
Quicksilver Messenger Service,0.522907
Graham Central Station,0.509305
Gustavo Santaolalla,0.584273
Origin,0.573071
44 Caliber,0.316176
Godflesh,0.586006
Crystal Ball,0.478314
John Mellencamp,0.646373
Aca Lukas,0.513518
Mint Condition,0.607026
deadmau5,0.715019
Nada Surf,0.616546
Luigi Boccherini,0.593901
Rise from the Shadows,0.288344
Ornette Coleman,0.556741
DJ /rupture,0.47769
Prhizzm,0.341986
Hood,0.509658
Black Hearted Brother,0.49255
Houses,0.60371
Moneybrother,0.560719
Agnes,0.726908
Miavagadilania,0.270324
Hands Like Houses,0.625595
Vincent de Moor,0.50909
Necrophagist,0.58612
Action Dead Mouse,0.393863
Sara,0.677161
Алиса,0.521061
Swell,0.494918
Chase & Status,0.624012
Mors Syphilitica,0.43761
Animals as Leaders,0.662278
Johnny Mathis,0.594663
Eternal Storm,0.4213
Less Than Jake,0.624031
Prefab Sprout,0.582668
Dusty Springfield,0.702165
Maxwell,0.641658
Neil Finn,0.736194
Helmet,0.606023
Roger Waters,0.710297
'Til Tuesday,0.555179
Inner City,0.568309
Emerald,0.454697
Vivendo do Ócio,0.590339
Love/Hate,0.497772
Sidney Bechet,0.575269
Sting,0.797204
To-Mera,0.478751
Angel Olsen,0.581541
Amon Düül II,0.544106
Hole,0.620145
Céline Dion,0.829071
AFI,0.626874
Boban Marković Orkestar,0.389753
Cocosuma,0.514001
Hot Chelle Rae,0.61484
Arkasia,0.578592
Die Antwoord,0.724187
Katharine McPhee,0.59123
Medina,0.749168
Ibrahim Maalouf,0.584253
The Weepies,0.626352
Hawk,0.493063
Brian Eno,0.651843
Adele,0.905198
The Thermals,0.590626
Samprazer,0.51166
Grant Green,0.571026
Title Fight,0.629446
Step in Fluid,0.430545
Guru,0.600743
Luther Allison,0.54228
松任谷由実,0.539318
Kaiser Chiefs,0.774389
Ryan Farish,0.573033
Colbie Caillat,0.817541
Pez,0.573668
Arco Iris,0.487318
Joe Jackson,0.599238
Dolly Parton,0.774101
Facção Central,0.446993
Whitesnake,0.651217
Police des moeurs,0.452726
4 Non Blondes,0.669596
Jesús Adrián Romero,0.6113
Malice,0.481685
Der Bote,0.43468
Whip,0.449496
Deastro,0.512512
Weezer,0.755281
Bush,0.727963
aNeurisma,0.469022
Michael W. Smith,0.638294
Above & Beyond,0.775741
Natalia Kills,0.635261
Jerry Lee Lewis,0.618033
Soulcracker,0.286858
Run the Jewels,0.74815
Thomas Prime,0.563442
Dagoba,0.577235
Myrath,0.569591
Neffa,0.596749
JJ Grey & Mofro,0.645159
Joey Chicago,0.430435
Reiki,0.516463
James,0.754967
Catupecu Machu,0.599791
Incantation,0.57262
Hillsong,0.638446
Fred Frith,0.51203
Krusader,0.328895
The Waterboys,0.723013
Yacht,0.603724
Lucius,0.614285
Bella Hardy,0.508044
Emperor,0.591602
Defeater,0.614486
John Coltrane,0.684366
DJ Shadow,0.77419
Strike Anywhere,0.567519
Ivan Graziani,0.52454
Sodom,0.614645
The Lightning Seeds,0.568468
Immolation,0.579571
The Delgados,0.547942
Electronic,0.588159
Ghoultown,0.508182
Amy Macdonald,0.648019
Buju Banton,0.607962
Pinhani,0.580123
32 Leaves,0.473698
Pyskaty,0.515155
Oceanlab,0.585478
Spheric Universe Experience,0.472929
John Kelly & Maite Itoiz,0.27424
The Dogs D'Amour,0.498159
Jens Lekman,0.603708
Sergei Prokofiev,0.618679
Темнозорь,0.432035
The John Butler Trio,0.635594
Teleradio Donoso,0.56914
Super Furry Animals,0.586382
Thierry David,0.499701
Mark Ronson,0.951966
Jane,0.504562
Solange,0.642965
Red,0.644904
Ali Farka Touré,0.566845
Обе Две,0.443817
The B-52's,0.654185
Luca Carboni,0.565329
Cobra Starship,0.799499
Massiv In Mensch,0.480626
El Komander,0.747752
Foggy,0.499723
Dj Day,0.543791
Gorillaz,0.823343
Romulo Fróes,0.443137
Anne Hathaway,0.671944
Bob Seger,0.617032
Marcelo Jeneci,0.615914
Austin Wintory,0.563966
Extremoduro,0.768879
Leonard Cohen,0.746267
Uneven Structure,0.555695
Allen-Lande,0.52465
Vitor Ramil,0.502426
Aaron Keyes,0.517106
Izabella Scorupco,0.44531
Lemâitre,0.583809
Will Downing,0.593147
Left for Dead,0.497525
Coconut Records,0.613506
Irish Nights,0.46062
Conor Oberst,0.601604
Secos & Molhados,0.551405
Alestorm,0.631459
Macabre,0.549911
The Vaselines,0.579819
Esperanza Spalding,0.616111
Gorerotted,0.474301
James Horner,0.603834
Elton John,0.777956
Days of the New,0.585866
Budka Suflera,0.596033
Pantera,0.660279
Christopher Young,0.540043
Elend,0.49007
Britney Spears,0.824125
Sahg,0.500651
The Cat Empire,0.645522
Coolio,0.643293
Bear McCreary,0.717079
Dirty Pretty Things,0.573828
Electric Mud,0.437387
Noel Gallagher's High Flying Birds,0.824852
Falling in Reverse,0.67554
Cidade Negra,0.549841
Light Of Darkness,0.30434
Adriano Celentano,0.64709
Ben Harper,0.632907
Adam Lambert,0.712555
Leevi and the Leavings,0.578361
Sociasylum,0.261424
Lazerhawk,0.586612
Illusion,0.54117
Die Apokalyptischen Reiter,0.585977
Forever Came Calling,0.581942
Hauschka,0.590254
Anneke van Giersbergen,0.556386
Mystery Jets,0.609529
Pinback,0.586796
Faith Evans,0.600208
Billy Joel,0.792562
Escala,0.584684
Typhoon,0.582377
The Dirty Heads,0.725533
Ólafur Arnalds,0.694018
Onslaught,0.558653
Rishloo,0.573158
Ta-ku,0.519306
Van Halen,0.797525
Deuter,0.521828
Maria Daniela Y Su Sonido Lasser,0.561263
Nails,0.565315
Signal,0.485178
The Brian Jonestown Massacre,0.618017
Madrugada,0.608719
RJD2,0.639437
Massacration,0.542996
Kočani Orkestar,0.404654
Udo Lindenberg,0.61013
ConeCrewDiretoria,0.626359
Kirlian Camera,0.562106
Luther Vandross,0.655345
Danity Kane,0.610884
Frédéric Chopin,0.689495
Viraemia,0.499268
Estopa,0.626161
Edie Brickell and New Bohemians,0.490999
Pennywise,0.632523
JVG,0.779274
The Black Crowes,0.625921
Empire! Empire! (I Was a Lonely Estate),0.585195
Behexen,0.501919
Воплі Відоплясова,0.426992
Mount Eerie,0.576166
Sacrifice,0.465709
Dent May,0.522698
Kisses,0.566215
Cloud Nothings,0.626189
Desert Wizards,0.317721
Articolo 31,0.56471
Poco,0.57397
The Hollies,0.615864
Saxon,0.608
Lorne Balfe,0.613661
HEKSED,0.33438
Waxahatchee,0.76002
2Pac,0.778615
Bonnie McKee,0.602823
Linda Martini,0.580579
William Fitzsimmons,0.636893
Rival Schools,0.562979
Enemies,0.560636
Charlie Parker,0.636178
While Heaven Wept,0.541221
Saving Abel,0.627854
Fleshcrawl,0.47489
Braid,0.576562
Battlesoul,0.455527
Melody Gardot,0.69807
Viva Revival,0.361293
Return to Forever,0.581924
One Day as a Lion,0.566591
Baby Jane,0.368404
Joshua,0.496911
Matt Wertz,0.575016
Eric Clapton & Steve Winwood,0.269421
Molly Drake,0.499979
Blaze of Perdition,0.441933
Electric Sandwich,0.444088
Descendents,0.607877
Rick Wright,0.453491
Lamb of God,0.647897
Yung Lean,0.564369
Green Jellÿ,0.560026
James Dean Bradfield,0.509162
Grendel,0.58369
Ruiner,0.486709
Axxis,0.575973
Sinbreed,0.508229
Adam Green,0.632365
Brutal Truth,0.572413
Collage,0.544625
Desi Roots,0.423172
Jackson Browne,0.646756
Acústicos & Valvulados,0.508744
Keith Sweat,0.637114
Huerco S.,0.50422
Skeletal Family,0.513149
Ill Niño,0.614447
MONKEY MAJIK,0.468349
Pantha du Prince,0.731683
Hugh Jackman,0.643985
W.E.T.,0.69361
Dead by April,0.614508
Face to Face,0.594533
Badlands,0.500255
Born Ruffians,0.625338
Cracker,0.592317
Gin Blossoms,0.613594
Amanda Jenssen,0.720958
Angus & Julia Stone,0.694369
Black Fate,0.385856
Mala,0.468237
Christina Perri,0.849543
Deaf Havana,0.603508
The Gift,0.614348
Frank Sinatra & Antônio Carlos Jobim,0.382903
Johnny Foreigner,0.538352
Chuck Ragan,0.60609
Frost,0.513285
Wolfgang Petry,0.667964
Carnifex,0.611812
Porcelain Black,0.581294
Edwin Starr,0.591744
criminal jokers,0.402751
Emeli Sandé,0.775686
Steinski,0.497817
Bloodhound Gang,0.624805
Satoko Fujii,0.385411
Triángulo de Amor Bizarro,0.546259
Tracy Chapman,0.720471
Star One,0.481965
Perfect,0.731645
Projota,0.620893
Erreway,0.503269
Dan Mangan,0.590989
Caneda,0.462843
Umse,0.552048
Creedence Clearwater Revival,0.76325
(www.sertanejodiario.com),0.347665
The Strokes,0.782218
Fred Frith Guitar Quartet,0.347153
Karel Kryl,0.54205
Nebiros,0.399314
Crowbar,0.563798
ANT,0.436894
Great Big Sea,0.564539
The City of Prague Philharmonic Orchestra,0.575945
Snook,0.570906
Gary Clark Jr.,0.711386
Roy Hargrove Quintet,0.473551
Peter Cincotti,0.576537
Thelonious Monk,0.657226
Anamanaguchi,0.625171
Unwound,0.576987
The Material,0.552567
Joaquín Sabina,0.758003
Tech N9ne,0.715801
Burning Point,0.459901
Kerekes Band,0.482422
t.A.T.u.,0.696704
Luis Miguel,0.665274
Sleepmakeswaves,0.608328
Rosario,0.615163
Rough Cutt,0.483201
Rival Sons,0.655323
The Bouncing Souls,0.602909
Cztery Refy,0.37827
Stone in Egypt,0.300059
May Blitz,0.489391
Lee Ranaldo and the Dust,0.531462
Grizzly Bear,0.646503
Браво,0.511801
Eluvium,0.62351
Feint,0.621906
Faith No More,0.767466
The Gap Band,0.587484
The Oppressed,0.529372
4minute,0.0
Archers of Loaf,0.542764
Reverend Horton Heat,0.598221
Eva Cassidy,0.668444
Coma Cinema,0.538818
Star Guard Muffin,0.494095
Marilyn Monroe,0.572939
Oz Noy,0.510597
Marco Sfogli,0.538825
Doe Maar,0.572565
Paula Fernandes,0.764209
Soledad Brothers,0.51411
Cranes,0.565819
Convulse,0.482061
Exumer,0.527732
Seether,0.769492
The Wonder Years,0.614384
Démodé,0.308713
Indica,0.567857
bob hund,0.609758
Say Hi,0.582297
Marcelo Camelo,0.616715
Behemoth,0.6401
Brand X,0.513213
Mushroomhead,0.622343
Empire of the Sun,0.740219
Monty Python,0.529144
Misty Edwards,0.588431
Tiago Iorc,0.751674
Treat,0.506638
Chrome Sparks,0.610174
Joey Ramone,0.59319
Beastmilk,0.562736
Pooh,0.515007
Colin Hay,0.605737
IZIA,0.713358
Faith and the Muse,0.515728
Atom Smash,0.500177
Molly Hatchet,0.582771
Black Tide,0.593868
Pryapisme,0.490392
Armored Saint,0.568764
Madina Lake,0.499274
Terence Trent D'Arby,0.608378
Ron Sexsmith,0.69007
