c80
10	Kings of Leon	0.00204232125681	0.0202653710509

c34
1	Midnight Syndicate	0.000259698621353	0.0238028013786
2	The Rolling Stones	0.00333119589612	0.0219813041039
3	Driller	0.000205193972427	0.0194823060276
4	Scorpions	0.00257774927861	0.0161722507214
5	Candye Kane	0.000131452388586	0.0123685476114
6	Gregory Porter	0.000224430907342	0.0113380690927
7	Sophie B. Hawkins	0.000105803142033	0.010206696858
8	Bryan Adams	0.000731003526771	0.0102064964732
9	Rick Springfield	0.000131452388586	0.0101810476114
10	Eddie Vedder	0.000512984931068	0.00979951506893

c289
